"cv_0","pa","lon","lat","layer.1","layer.2","layer.3","layer.4","layer.5"
4,1,-42.004,-21.978,16.8140510269928,-9.99961740180304,7.9766928929839,16.1061653764161,-3.1163896785559
5,1,-43.893,-22.001,15.5431703181857,-9.30655478901886,9.149981924371,14.5601376226065,-2.06159249337819
5,1,-42.531,-22.305,14.288180514094,-8.13259310409793,8.57510576294061,13.4800960811952,-2.25538765305795
3,1,-43.413,-22.551,17.12451706493,-8.44914301545575,8.62281009289644,15.9762544852269,-2.58586303453716
3,1,-43.301,-22.952,17.9764614542014,-8.86434833704257,6.06996848211806,16.9417554538506,-3.08364655716521
5,1,-46.479,-23.396,14.4380471541928,-8.07831014454579,8.1467769285602,13.9702343791257,-2.0748044257689
4,1,-46.768,-23.468,14.5619010181276,-8.18032497201274,8.09579773469358,14.1012927000943,-2.16063443173512
4,1,-46.729,-23.566,14.8271900693544,-7.95506461025874,7.96863930569624,14.2611667667078,-2.17154675320368
3,1,-45.753,-23.624,13.5148879703274,-5.46254679954187,9.28251239872205,13.162108607693,-1.9163942451018
2,1,-46.888,-23.641,14.4033570602392,-7.6043563826815,8.31723081111655,14.04285356718,-2.15997609278435
2,1,-46.625,-23.656,14.706965205376,-8.06907001228113,7.76267172812152,14.1676716713579,-2.15305819572765
1,1,-46.491,-23.767,14.8527918766506,-5.08580087024324,9.61829140986724,14.0061138859223,-1.93435077618911
3,1,-46.971,-23.772,14.166261025265,-6.58333358916465,8.75145619100592,13.7621129412717,-2.06053104264221
5,1,-48.683,-24.533,14.8989764781153,-8.18656462735356,7.65298004606727,16.7074859774177,-3.75424083214077
4,1,-50.13,-27,13.6756156620958,-6.9314616232136,7.54719860310819,16.4803707046336,-4.16129198250838
5,1,-49.14,-27.27,14.7615774178425,-6.64087073043101,7.39029821232601,16.2101203968478,-3.7872795300454
1,1,-49.41,-27.27,13.8273720134897,-6.38964489413732,7.44608226471153,15.7454501652545,-3.75479198309443
2,1,-49.41,-27.36,13.5862558876252,-6.24463551079136,7.47455594879821,15.5178554490058,-3.68961967515823
2,1,-49.05,-27.54,13.6112163848006,-5.82852769615018,7.45477085606647,14.9427404733043,-3.4030070316547
3,1,-49.23,-27.9,12.8118697448152,-5.37903491053258,7.44056383465453,14.4293463750472,-3.27100706966993
1,1,-48.87,-28.08,14.3807552507223,-6.306549851736,6.96187678914409,15.4298181404414,-3.56748809058645
5,1,-49.499,-28.26,14.2930502118891,-7.09449575009419,7.56771680568361,16.2937403031697,-3.85120946370517
2,1,-42.928,-22.044,15.9995003936591,-9.34869996389147,9.20158413992433,15.1341677080675,-2.5576117041812
1,1,-44.623,-22.428,13.95828620185,-8.1643326137342,10.3513237025587,13.6015798497942,-1.73727059112821
3,1,-43.158,-22.535,17.1757606619494,-8.67759139743996,8.04104020185164,16.1677193378291,-2.79009685978176
4,1,-45.358,-22.544,12.8673254965887,-7.10098600585233,10.8431124094939,12.4452978850434,-1.43030363419426
2,1,-45.322,-23.327,13.6512045809212,-7.54556383618654,9.09005088607398,13.4237470552485,-1.84530987777089
1,1,-46.611,-23.41,14.5364864553041,-8.06129002089321,8.17854922094435,13.9652841464888,-2.07437688488654
5,1,-43.885,-21.708,14.9959025355019,-8.65132644483265,9.29288779061977,13.5628127835357,-1.7519049446872
3,1,-42.569,-22.441,14.941569247691,-8.11144211808318,8.26786984290979,13.9161962202066,-2.2254782098027
1,1,-43.362,-22.124,16.4782642254844,-9.93307120079889,8.76518166004053,15.7699890835084,-2.73146062879528
4,1,-43.318,-21.748,16.2342834574256,-9.41137464371599,9.15492237663515,14.801455474426,-2.30112058170842
2,1,-44.59,-22.034,13.0640974298095,-7.82449637116095,10.6829470233712,12.5338179487934,-1.41423817568166
1,1,-44.772,-22.127,12.9095442810481,-7.72835280766551,10.9033506141098,12.4885158994097,-1.36929956461844
3,1,-50.606,-21.133,17.0904294081066,-10.8696961046092,8.46109039458135,17.1923146855836,-2.90097965366979
5,1,-51.826,-23.279,15.0517101476764,-8.57413548121469,7.93448643777508,16.1623375836556,-3.14019829742136
3,1,-53.368,-23.691,15.9830741977318,-8.82491621853661,7.84491995902091,18.1378941279513,-4.31374662911552
3,1,-47.11,-22.822,15.3479691989667,-9.35973752080573,8.54243686695417,15.1749059208623,-2.41272111235219
1,1,-46.704,-22.935,14.3788074918486,-8.42881005131264,8.63510586971637,14.1579292143612,-2.11436429452724
2,1,-51.254,-23.45,16.0686171321964,-8.7854434358003,8.15886431880023,16.7175154736441,-3.40277582365406
1,0,-47.75,-18.0833333333333,18.2603436013436,-10.6206582737784,9.29458649827521,15.7266506406258,-1.62630879240998
2,0,-45.75,-13.4166666666667,19.5404517223411,-12.2642520044976,7.49430297201958,15.2214590695855,-3.27175311425201
5,0,-50.9166666666667,-28.75,13.2633808565036,-5.00412267248858,7.19319399113046,15.1391046801909,-4.50557706013229
2,0,-53.5833333333333,-18.25,19.3864341608329,-11.2815722485866,8.47769502872585,16.8399129200908,-3.3158844063023
5,0,-53.4166666666667,-22.75,17.5200529112923,-10.2535154759197,7.88466754196814,17.976485548606,-3.85098485801609
3,0,-41.0833333333333,-20.0833333333333,17.1519249176753,-10.1276215524491,7.68729961974915,15.9040277000138,-2.9694957716456
5,0,-51.75,-19.75,18.6094801531427,-10.5405364444967,9.01200361807365,16.7675984729108,-2.47883856051277
2,0,-46.0833333333333,-22.0833333333333,14.4225132733934,-8.51721513220495,9.83032958178303,13.7810675142928,-1.84073203005516
2,0,-47.25,-16.9166666666667,17.3076329251763,-10.5156064310371,8.56834793898866,15.7047465000647,-2.24389271295677
1,0,-46.9166666666667,-21.5833333333333,15.7472448683386,-9.55994543231505,9.18557545949451,14.9701581732903,-2.10765038411629
1,0,-53.4166666666667,-26.25,14.060757868782,-6.16256749854568,9.20949471429437,17.2493850936584,-4.41300242413683
1,0,-43.4166666666667,-19.25,16.4854236934731,-9.96779658096616,10.1246006757874,14.2523613577612,-2.45842720488132
2,0,-39.25,-10.0833333333333,17.9801269502904,-11.6146294754853,5.06254904971333,17.211381531926,-3.00239226029306
3,0,-37.0833333333333,-9.75,19.2844387831681,-11.5907597232245,4.04750886362371,16.6909401742816,-3.91391227435721
5,0,-45.5833333333333,-20.0833333333333,16.5928164031478,-10.9353008648545,9.5830950170401,15.9802764131506,-2.74136170201439
3,0,-48.9166666666667,-25.4166666666667,14.8319227344798,-6.51940165705925,8.386186460181,15.6885618507868,-3.35496498573505
2,0,-47.75,-17.4166666666667,17.825997970688,-11.2459927455501,8.89507134788387,15.6713561368986,-3.1213631493443
1,0,-45.25,-19.25,17.7911304310618,-11.3033392921688,9.45552961117914,16.1244397349585,-2.40105803828502
4,0,-55.4166666666667,-20.75,18.5472891296084,-10.3306243385688,8.1741256494247,17.7405099450174,-2.98768441026539
4,0,-50.25,-17.0833333333333,19.5543023542293,-11.743541654315,7.72653829307233,15.6262673750451,-3.63552028423028
4,0,-43.75,-20.75,15.5645320929642,-9.48163867854927,9.21125842313181,14.126280810886,-2.23716911290532
2,0,-44.5833333333333,-11.75,18.7607923680062,-13.7081182310701,8.24515475302673,17.7830430274808,-3.71262093929488
1,0,-43.4166666666667,-10.9166666666667,19.5077721206194,-13.0796194465049,7.37817711751758,17.4226067220874,-1.93360856801477
1,0,-49.5833333333333,-26.9166666666667,13.7480267202414,-6.62714427252705,7.46396406532528,15.9686515887748,-3.83352006625836
1,0,-51.5833333333333,-17.9166666666667,18.9713422212789,-10.7905869368698,8.27192182738011,15.4862344862413,-2.556349349047
5,0,-45.0833333333333,-21.4166666666667,15.5606299359711,-9.81393006742733,9.54153973723749,14.7344839675526,-2.27844738962453
3,0,-51.0833333333333,-22.0833333333333,16.6845369191948,-10.2225842485576,8.1712486205765,17.2605015997719,-3.23461325017854
2,0,-53.4166666666667,-26.5833333333333,14.953646565638,-6.51306534810589,8.78763104400867,18.1468688009964,-4.72554680392064
2,0,-43.4166666666667,-12.0833333333333,19.267402068982,-13.5900676942531,7.5510030067298,17.5532728557205,-3.36849913395558
5,0,-44.9166666666667,-13.4166666666667,18.546181719777,-12.5826848542353,7.40125166410387,16.0330897068445,-2.91167288598558
3,0,-54.5833333333333,-27.75,14.896751561255,-6.90050188351068,8.07671204161265,17.9878453183681,-6.17491712092849
3,0,-43.9166666666667,-9.08333333333333,20.4165372305725,-13.361802543563,6.2261048266282,16.9675901993762,-3.42560001389929
2,0,-51.75,-19.25,18.8255213157873,-10.7316709921646,8.48565165946198,16.0024197370808,-3.02858382433145
1,0,-42.5833333333333,-22.9166666666667,17.9965204848638,-9.33515485220864,5.38225793506855,16.7569318040145,-3.27647851420114
2,0,-47.9166666666667,-22.25,15.5501930746019,-9.13831499796579,8.63411747475572,14.7104359758436,-2.18546504847415
2,0,-53.75,-20.9166666666667,18.6138051443082,-10.1595916576154,7.81613772326379,17.1758452560883,-2.61560314021239
4,0,-47.75,-19.0833333333333,16.7051481073417,-9.85655585725812,9.28500942601714,14.6555970749821,-1.46553140915163
3,0,-48.9166666666667,-21.25,17.3361015052319,-10.5550791298534,8.80947328558909,16.311629697131,-2.1335062643268
5,0,-48.75,-24.9166666666667,14.0308118599115,-6.92877497992257,7.42890991815587,15.5066607212757,-3.47854870383836
4,0,-40.9166666666667,-15.0833333333333,16.7521630330262,-10.1195312432899,5.6942721645223,14.5786584448856,-2.4040974553382
5,0,-49.9166666666667,-26.9166666666667,13.6670517680086,-6.9500391941195,7.54082785255225,16.3499487908219,-4.06902060984869
5,0,-41.5833333333333,-13.0833333333333,15.5498559357344,-9.91548784556588,6.76829549697865,14.5595978911289,-2.00932875108238
3,0,-52.9166666666667,-18.9166666666667,18.6447822358211,-10.5352178999412,8.43632567231354,15.956878627286,-2.92269750000892
4,0,-43.5833333333333,-8.25,21.0771516873271,-13.4086092148548,6.43118500111937,17.4537642085629,-3.14084048016506
3,0,-53.25,-28.0833333333333,15.1102403546073,-6.29585106062409,7.51110447979409,17.1358955324172,-5.13115659958044
2,0,-42.75,-15.25,16.7598010300078,-10.945816114533,6.8635046862541,14.0611509017872,-1.67654503031662
1,0,-46.5833333333333,-12.9166666666667,21.330998767866,-12.3760269200438,7.78504789765845,15.861398715534,-3.50079682331039
4,0,-41.5833333333333,-11.9166666666667,16.550869508431,-11.0934489834221,5.85982302372482,15.401115911161,-2.16328652126889
4,0,-52.4166666666667,-23.0833333333333,15.8545511426491,-9.16684558111735,7.53042408053231,17.1309300756037,-3.522336877026
5,0,-45.9166666666667,-17.25,18.4018097860849,-11.9775970563873,8.96683094497176,16.3256945787571,-2.45642779549288
1,0,-38.75,-13.0833333333333,21.7456855458081,-7.99038140557164,5.86186328485425,15.906282972311,-3.77908305139438
1,0,-40.0833333333333,-7.58333333333333,18.9717168123255,-12.003486557328,6.087320477437,15.4958077787674,-2.65382018067106
1,0,-44.4166666666667,-20.4166666666667,15.936060161408,-10.0685066510264,9.73071112712869,14.4038136377589,-2.18010921935889
1,0,-39.5833333333333,-17.9166666666667,19.8867829032232,-8.25112954577116,5.28710935636769,17.3408755200396,-3.3028255173675
1,0,-52.0833333333333,-19.5833333333333,19.1386388368996,-10.6958883060827,8.83118110091727,17.0485729749237,-2.45827099278743
5,0,-53.0833333333333,-26.0833333333333,14.0057338986146,-6.510216112743,9.48440627481824,17.5629731941778,-4.4295478263577
1,0,-43.0833333333333,-15.5833333333333,18.4887244498779,-12.43589126823,7.17937528922111,15.9960421737631,-2.3290206742664
4,0,-44.25,-19.75,16.7867396874782,-10.6186537074047,9.4802974061157,14.873819751713,-2.3258092230192
3,0,-38.5833333333333,-9.75,17.3675310748088,-10.843913311796,4.82098142032138,16.4177435305127,-3.20982029386218
2,0,-50.9166666666667,-22.75,16.8985307174671,-10.057719513585,8.25067910056903,17.6577210148205,-3.36008729055504
1,0,-50.5833333333333,-28.9166666666667,12.7447835899074,-4.36932332684282,7.29795345017557,14.6801184548501,-4.25655813785027
5,0,-52.9166666666667,-25.25,14.1644998755364,-6.89010900409443,8.96103605434732,16.7531265745496,-3.87604654606649
2,0,-52.0833333333333,-29.25,14.3789040205362,-7.64074043231903,7.20531359402664,16.5268340203319,-4.15092374995804
3,0,-50.25,-16.25,20.0723353800822,-11.3351166446385,8.10571523417721,14.7023098520455,-3.64147546922401
3,0,-53.5833333333333,-20.0833333333333,18.8563743438738,-10.2405099778137,8.35038278126196,17.1032939301836,-2.3890554260835
2,0,-50.9166666666667,-29.4166666666667,13.1732974148063,-4.54361539660501,7.23118315494776,15.0970984966016,-4.56898349638579
3,0,-54.0833333333333,-22.0833333333333,18.3581613177769,-10.0161451271961,8.14015266773307,17.4036797673388,-3.31320534539823
1,0,-45.75,-18.0833333333333,17.8733245296674,-10.9880975533213,9.36898399503739,15.2693557817744,-2.02622151129494
5,0,-54.0833333333333,-27.5833333333333,15.236532826064,-6.99869243898392,8.02425351941395,18.3357568988067,-5.55390097320103
1,0,-46.4166666666667,-19.5833333333333,16.3172142363132,-9.97466840162311,9.58178928363768,14.5819836327245,-2.16849116116742
2,0,-39.25,-15.5833333333333,19.840092678998,-7.90660022544074,4.79178416686183,16.9326439476199,-2.77529618578425
4,0,-42.25,-21.25,17.0223645815669,-10.9564394424323,9.03596727060499,16.6038385661078,-3.4205084440892
3,0,-38.9166666666667,-8.08333333333333,18.3789014458329,-12.4013606898474,5.65394316725778,15.6823974696714,-2.95996309863193
5,0,-46.5833333333333,-20.5833333333333,16.3511112489839,-10.1653889023512,9.26719894493829,15.0958594786896,-2.27012027210493
5,0,-42.9166666666667,-17.25,16.7472042149776,-11.3916137455525,7.91643544853275,15.0175056564677,-2.46656682609666
2,0,-44.9166666666667,-17.4166666666667,17.6403338448774,-12.1999732713613,9.01478530007193,16.7721527261161,-2.99900924895215
2,0,-51.9166666666667,-28.75,14.0992388398274,-5.6683965233888,6.99138281347757,16.058236916408,-5.10397690770098
2,0,-42.0833333333333,-11.75,17.3124441494413,-12.5872039452449,6.33026637911067,15.7296089232763,-2.7196488841704
1,0,-43.25,-18.4166666666667,16.264435759393,-10.1290290808093,9.39047488962611,14.3511658849376,-2.55975351832059
3,0,-40.0833333333333,-13.0833333333333,16.438970955424,-9.27690275570538,4.23170093209825,14.6081741090918,-2.05014848180583
1,0,-52.4166666666667,-19.25,19.3922650572736,-11.0232174593545,8.27117812598915,16.5659300509661,-3.12885691291622
5,0,-57.75,-22.0833333333333,18.7527507367564,-10.8330006244265,7.23451409283765,19.7062572699936,-4.50721448688224
4,0,-49.25,-23.25,15.5637019441692,-9.65122707585936,8.12636834159516,16.4277808994016,-2.94929019551925
4,0,-45.5833333333333,-21.4166666666667,15.7440322473816,-9.97358746335114,9.60539083589299,15.5828490562793,-2.55296309597199
2,0,-56.9166666666667,-22.25,18.1328699581421,-10.2932195023044,7.45033540423496,18.8888878593038,-4.32363759315134
5,0,-56.4166666666667,-19.9166666666667,19.4220879578125,-11.0394422920206,7.93457597663463,18.5050286360813,-3.09539601080729
4,0,-54.9166666666667,-23.5833333333333,16.7844742013573,-8.77594323098028,8.05614973437733,17.9080191025045,-4.29317612922887
3,0,-45.9166666666667,-21.25,15.9984080823167,-9.93321733471104,9.55990860605945,15.4608567510435,-2.49340003198796
3,0,-44.9166666666667,-12.4166666666667,18.7940923400237,-12.7542532922522,8.56645778530618,16.798323223348,-3.26220386594533
4,0,-41.0833333333333,-10.0833333333333,16.8252974655164,-12.0581985894364,5.60229416046082,15.4826569907477,-2.12696947675434
5,0,-42.9166666666667,-12.75,18.776982078598,-13.1303247393912,6.95207819039393,16.8287205198437,-2.97677683233146
5,0,-38.25,-8.75,18.4412979079963,-12.4813159684486,5.03779376124349,16.6278970346182,-2.60985957410024
4,0,-45.75,-15.75,18.1866835055651,-12.3464967812261,8.84941660947992,16.0245654603817,-3.15293478239058
5,0,-51.5833333333333,-29.75,14.7915621689998,-7.26226374257369,6.43021307491802,17.5073877764493,-4.72055118899595
4,0,-46.4166666666667,-22.4166666666667,14.5843042030605,-8.48097514298692,9.47721591355488,13.9150339133155,-1.84537794309319
2,0,-47.9166666666667,-17.75,18.5357549132495,-11.7337615673204,9.20565294332094,15.9938696034581,-3.48489749492226
1,0,-51.25,-24.9166666666667,14.1789625262008,-7.10054143881203,7.90247925081779,16.3774876670093,-3.97142706292981
2,0,-43.25,-20.9166666666667,16.0109156949926,-10.001498997742,8.78928037231844,15.0080480388577,-2.68635208828135
5,0,-42.75,-16.9166666666667,16.9055085560401,-11.7496777370046,7.95093092877802,15.5491087428561,-2.61817793420321
3,0,-44.9166666666667,-21.5833333333333,15.0032917729296,-9.3667762600992,10.0077405873172,14.132062684144,-1.99325121381623
1,0,-51.4166666666667,-28.0833333333333,13.3329141680015,-5.2287178619956,7.38027934633625,15.1456170016488,-4.83546836790357
3,0,-42.0833333333333,-21.4166666666667,17.1370950016561,-10.8962581825416,8.52304780269681,16.6500123351867,-3.39950309266057
2,0,-54.0833333333333,-22.25,18.3201282058593,-9.88671022798136,8.28746777518027,17.2541819385016,-3.34262556390429
5,0,-51.4166666666667,-18.75,19.5624830679135,-11.1150985396562,8.38915141746751,16.2077464417107,-2.93681821826408
4,0,-49.5833333333333,-28.25,11.43211508831,-4.35244846981685,7.31669593651333,13.2746757019527,-2.98223214064072
2,0,-41.4166666666667,-8.91666666666666,19.5313197969268,-13.6014397768958,5.97853436315343,17.4124099147651,-2.68838934025121
1,0,-51.0833333333333,-21.4166666666667,16.9652311858335,-10.8336002715662,8.13125990181102,17.2698467224459,-3.06985110346168
3,0,-40.25,-20.0833333333333,19.8537937783301,-10.1689662590779,5.33146158563028,17.237876441056,-3.46998848124638
1,0,-49.25,-25.4166666666667,13.4852626565768,-6.66645233069245,7.37603707094748,14.834249103624,-3.1121125710492
3,0,-43.0833333333333,-16.9166666666667,16.2664564039461,-11.0900594641694,8.03370247369174,14.5550643712071,-2.258867977579
2,0,-42.9166666666667,-10.4166666666667,19.625539974108,-13.7827630146304,6.85782290459739,17.7086730812782,-2.69656177612221
2,0,-44.5833333333333,-19.5833333333333,17.0998358240683,-10.9139039838227,9.63091003830107,15.4306399616848,-2.26273728630355
2,0,-40.0833333333333,-7.91666666666666,19.3757320501814,-12.9716736993648,5.93084107367322,16.7738641258346,-2.81474350061311
4,0,-47.0833333333333,-16.4166666666667,17.3666268613203,-10.9044215800473,8.44094834102125,14.8937033015503,-2.62297067972813
1,0,-52.0833333333333,-24.75,14.4597324252415,-6.77772251855293,8.29157249292232,15.9854393293911,-3.37626664772382
3,0,-39.75,-14.9166666666667,18.680682661949,-8.90844420280298,4.47727935151422,16.1483443530775,-2.6238265366214
2,0,-45.5833333333333,-11.0833333333333,18.5881217203866,-13.1973455388234,8.20484038967472,17.2307078235255,-3.45639578607383
2,0,-40.75,-12.0833333333333,17.1104475568181,-9.96092991450434,4.93502769737038,16.0480823930295,-2.54505874206595
4,0,-52.4166666666667,-30.25,14.6822450106531,-7.23038853863113,6.45036144708504,17.4962282970247,-4.80406974934448
2,0,-39.9166666666667,-11.4166666666667,18.2431110155348,-11.1496563093343,4.82371993722619,17.1509363758254,-2.86597464991121
5,0,-41.5833333333333,-20.5833333333333,16.2018729197938,-10.2332644172285,8.37156209238718,15.6445175490591,-2.98129234715692
5,0,-44.5833333333333,-17.25,17.3500992282835,-12.2460857318879,8.59174651808465,16.6323003083256,-2.96081865102728
5,0,-43.75,-16.25,17.8448638498044,-12.3798614994271,8.19703871433437,15.9436975190046,-2.58779332099166
1,0,-44.75,-21.75,14.591266458938,-9.23390334148775,10.1795955782407,14.0119617569713,-1.9879655591256
3,0,-55.0833333333333,-21.9166666666667,17.6638347451054,-9.94477765131477,7.5018944930562,17.9124172665311,-3.97239972164105
1,0,-50.25,-16.9166666666667,19.6709295752345,-11.7162275506375,7.69020721062214,15.5680862102283,-3.62910938782569
1,0,-45.9166666666667,-15.25,18.3008613622488,-11.8686901047979,8.49813795783492,15.4970466818857,-2.87822420252023
1,0,-42.25,-9.75,20.9135273036655,-13.9488357202736,5.49497551072576,17.6951262337874,-2.84708723123017
5,0,-53.0833333333333,-25.25,14.2876852425548,-6.87656001948803,8.99020554641074,16.9398751524497,-3.99730083930358
5,0,-50.25,-22.75,16.3176519051789,-9.58649562418353,8.37665222541086,17.054396776305,-3.23435574341098
2,0,-51.75,-24.25,15.303067207268,-7.7405082821321,8.26510896365235,17.080101791069,-3.75305243182395
1,0,-41.0833333333333,-17.5833333333333,18.6566211227804,-11.3706333602856,6.7384114346222,17.1094851849126,-3.20583628838847
2,0,-41.25,-8.41666666666666,19.6240666025016,-13.6678175831462,5.7048004359339,17.347139314309,-3.10215315108884
1,0,-52.4166666666667,-30.4166666666667,14.3031936260178,-6.81141159464175,6.4191260540901,17.1040200073911,-4.77860086014412
